"","site","fluorimeter","when",".id","substrate","treatment","volume","rep","slope","int","slope.se","int.se","pval","rsq","n","calib.slope","v0"
"1480","BB2","UT2","PEEC2015","fifteen","Leu-AMC","killed",NA,"4",7408.75255873636,18676.8980782744,2924.14991044772,15448.9319908895,0.126815075937572,0.762451911609908,4,44.5900274725275,0.166152679840823
"1481","BB2","UT2","PEEC2015","fifteen","Pyr-AMC","live",NA,"3",20568.5347432024,9329.09456193354,1019.32901994734,5593.28000523477,0.000266058611025185,0.992685995591752,5,44.5900274725275,0.46128105114703
"1482","BB2","UT2","PEEC2015","fifteen","GGR-AMC","live",NA,"1",84122.7106392591,-299148.763948498,5060.21193071009,27834.1300296356,0.00047381487141414,0.989261508884778,5,44.5900274725275,1.88658126956948
"1483","BB2","UT2","PEEC2015","fifteen","GGR-AMC","live",NA,"2",86052.4379316781,-301652.786727646,4814.87351189126,26502.6848528219,0.000381999375095991,0.990695249275909,5,44.5900274725275,1.9298583743797
"1484","BB2","UT2","PEEC2015","fifteen","GGR-AMC","live",NA,"3",155851.720756393,-625042.889594048,6759.33133320879,37253.4966074779,0.000178695700965339,0.994388722939598,5,44.5900274725275,3.49521472828011
"1485","VP","MXS","PEEC2015","fifteen","Arg-AMC","live",NA,"2",7347.23469566743,3583.96404139625,407.340207600716,373.121766675679,9.62217998154174e-06,0.984863935363293,7,3.0003,2.44883334855429
"1486","VP","MXS","PEEC2015","fifteen","Leu-AMC","live",NA,"1",13037.8431551143,4411.32398214774,321.028947501117,300.090731295826,1.70678598860832e-07,0.996977736334534,7,3.0003,4.34551316705473
"1487","VP","MXS","PEEC2015","fifteen","Arg-AMC","killed",NA,"4",161.84269367355,2861.10669034153,22.0933796348937,20.3695650389703,0.000743229891729467,0.914765055187313,7,3.0003,0.0539421703408161
"1488","VP","MXS","PEEC2015","fifteen","Pyr-AMC","live",NA,"2",280.351009206799,3923.14274964589,78.2691441623864,75.040737350784,0.0158432809882002,0.719572089263257,7,3.0003,0.0934409923030361
"1489","VP","MXS","PEEC2015","fifteen","Leu-AMC","live",NA,"2",12903.1338526912,4102.64323654391,298.089135694271,281.586375263654,1.24187640327013e-07,0.997338573289907,7,3.0003,4.30061455610813
"1490","VP","MXS","PEEC2015","fifteen","Pyr-AMC","killed",NA,"4",52.8707378675813,4012.55349088941,301.263259432953,289.310344193948,0.867575191309436,0.00612211417995304,7,3.0003,0.017621817107483
"1491","VP","MXS","PEEC2015","fifteen","Arg-AMC","live",NA,"1",7697.07584050039,3293.07114933542,173.6607027015,158.620369629875,1.10361368347129e-07,0.99746126354267,7,3.0003,2.56543540329314
"1492","VP","MXS","PEEC2015","fifteen","GGR-AMC","killed",NA,"4",112.092365692743,1886.58969525605,23.3614993295793,22.7347540306305,0.00489155221952017,0.821571331400551,7,3.0003,0.0373603858589951
"1493","VP","MXS","PEEC2015","fifteen","Arg-AMC","live",NA,"3",7828.49626400996,3347.72429283045,215.647771982432,197.961649295089,2.9861567626222e-07,0.996220288603357,7,3.0003,2.6092378308869
"1494","VP","MXS","PEEC2015","fifteen","Gly-AMC","live",NA,"1",2357.7447483155,3567.79812392654,264.476174837193,245.253797255091,0.000295743707000297,0.940809599051268,7,3.0003,0.785836332471919
"1495","VP","MXS","PEEC2015","fifteen","Gly-AMC","live",NA,"2",1785.9268314367,3618.67125266714,124.790883956906,115.80904382039,3.00223925114436e-05,0.976169474189131,7,3.0003,0.595249418870346
"1496","VP","MXS","PEEC2015","fifteen","Gly-AMC","live",NA,"3",1510.33507436261,3659.78594192635,558.993252779211,520.20374206026,0.0426878530273627,0.593501836971676,7,3.0003,0.503394685319004
"1497","VP","MXS","PEEC2015","fifteen","Gly-AMC","killed",NA,"4",191.59090909091,3442.92045454545,33.4150755815937,31.1411966034312,0.00225987816643807,0.867986571562118,7,3.0003,0.0638572506385728
"1498","VP","MXS","PEEC2015","fifteen","Leu-AMC","live",NA,"3",12371.5255292653,5512.20814801637,612.231795581219,579.172778430672,5.48830850484749e-06,0.987903223507035,7,3.0003,4.12342950013841
"1499","VP","MXS","PEEC2015","fifteen","Pyr-AMC","live",NA,"1",395.547435376912,4017.24992105382,20.5141060195558,19.4502314387583,6.92052491604335e-06,0.986729835403213,7,3.0003,0.131835961529484
"1500","VP","MXS","PEEC2015","fifteen","Leu-AMC","killed",NA,"4",93.8629803355592,3462.54327530218,71.4776726816999,67.6285467554646,0.246155478562529,0.256443564692822,7,3.0003,0.0312845316586872
"1501","VP","MXS","PEEC2015","fifteen","Pyr-AMC","live",NA,"3",412.742695570218,3967.49822718908,41.6265596341825,39.9173203203687,0.000178056547405013,0.951604101784562,7,3.0003,0.137567141809225
"1502","VP","MXS","PEEC2015","fifteen","GGR-AMC","live",NA,"1",7012.74868047097,1760.67072675599,249.209369609561,239.820668546459,1.06127018955247e-06,0.99372536363592,7,3.0003,2.33734915857447
"1503","VP","MXS","PEEC2015","fifteen","GGR-AMC","live",NA,"2",6013.52057916611,1785.65437726237,146.097618046828,141.664833978521,1.59636783500105e-07,0.997057483752711,7,3.0003,2.00430642907913
"1504","VP","MXS","PEEC2015","fifteen","GGR-AMC","live",NA,"3",6202.3656927427,1762.64763700014,171.110978232387,166.520390972009,3.00864804527335e-07,0.996208933112911,7,3.0003,2.06724850606363
"1505","DOUGLAS","UT","TN2015","tnmine","Arg-AMC","killed",NA,"4",318.985979437672,136571.925962151,879.665897597978,914.489066555954,0.735235708926516,0.0318273511695882,6,635.696295441505,0.000501789898297472
"1506","DOUGLAS","UT","TN2015","tnmine","Arg-AMC","live",NA,"1",42318.5535711036,136393.984206624,1108.70053795609,1137.33158597588,2.81384614805778e-06,0.997261982997382,6,635.696295441505,0.0665703951313928
"1507","DOUGLAS","UT","TN2015","tnmine","Arg-AMC","live",NA,"2",41505.6458234875,134064.022589415,817.792477999397,843.383484734206,9.01927923217224e-07,0.998449549204609,6,635.696295441505,0.0652916276547765
"1508","DOUGLAS","UT","TN2015","tnmine","Arg-AMC","live",NA,"3",42171.6213447366,137181.873405059,996.631267669606,1031.50310857898,1.86463046683588e-06,0.997770952784369,6,635.696295441505,0.0663392592455608
"1509","DOUGLAS","UT","TN2015","tnmine","Gly-AMC","live",NA,"1",42720.2387629436,132628.372068679,1693.86591901663,1761.03381824883,1.46755551419811e-05,0.993750746006246,6,635.696295441505,0.0672022773599357
"1510","DOUGLAS","UT","TN2015","tnmine","Leu-AMC","live",NA,"1",145302.753848253,121881.61910071,1516.58350626969,1604.66936427198,7.11550678159543e-08,0.999564432214743,6,635.696295441505,0.22857259809472
"1511","DOUGLAS","UT","TN2015","tnmine","Leu-AMC","live",NA,"2",149400.839195392,118961.576053011,2567.57275430517,2744.97780554575,5.2236670739116e-07,0.998819987361245,6,635.696295441505,0.23501920691803
"1512","DOUGLAS","UT","TN2015","tnmine","Leu-AMC","live",NA,"3",148554.087362304,115109.028283266,2222.50442678071,2382.26680616037,3.00148096576622e-07,0.99910548548346,6,635.696295441505,0.233687200047517
"1513","DOUGLAS","UT","TN2015","tnmine","Pyr-AMC","live",NA,"1",2820.5290658293,139619.889037793,1074.77414614684,1157.08198819441,0.0585348478264376,0.632587536232619,6,635.696295441505,0.00443691285611532
"1514","DOUGLAS","UT","TN2015","tnmine","Pyr-AMC","live",NA,"2",3847.49249392494,134263.318505535,983.698703511736,1065.42133517743,0.0173754695050588,0.792723389127434,6,635.696295441505,0.0060524066626073
"1515","DOUGLAS","UT","TN2015","tnmine","Pyr-AMC","live",NA,"3",3986.6558704453,135240.787118759,1336.48809996317,1453.84680150836,0.0406208109119547,0.689871888620898,6,635.696295441505,0.00627132153991315
"1516","DOUGLAS","UT","TN2015","tnmine","GGR-AMC","live",NA,"1",534538.30888299,156649.272616568,23415.3836851686,25604.2102185732,2.1812511078026e-05,0.992382995855627,6,635.696295441505,0.840870574071446
"1517","DOUGLAS","UT","TN2015","tnmine","GGR-AMC","live",NA,"2",545426.111550717,142502.049219331,24756.8796721623,27342.7919308164,2.51217312696661e-05,0.991826358264353,6,635.696295441505,0.857997939364908
"1518","DOUGLAS","UT","TN2015","tnmine","GGR-AMC","live",NA,"3",537010.84375014,153458.310711674,20111.2892447911,22216.5951821758,1.16930767107614e-05,0.994421158011189,6,635.696295441505,0.844760064831233
"1519","DOUGLAS","UT","TN2015","tnmine","Gly-AMC","live",NA,"2",41241.7881175507,131371.729253025,1677.59078098427,1759.47205470498,1.62468792098372e-05,0.993425054031088,6,635.696295441505,0.0648765588430988
"1520","DOUGLAS","UT","TN2015","tnmine","Gly-AMC","live",NA,"3",45702.8363698583,131275.923176374,916.268607513172,962.667657486509,9.6673408281535e-07,0.998394827831309,6,635.696295441505,0.0718941367089715
"1521","DOUGLAS","UT","TN2015","tnmine","Leu-AMC","killed",NA,"4",1865.4185043668,108645.715012737,818.981742771388,877.977175895618,0.0849992576291667,0.564651893560728,6,635.696295441505,0.00293444922951963
"1522","DOUGLAS","UT","TN2015","tnmine","Gly-AMC","killed",NA,"4",12476.9378842739,127378.363029681,1348.11055130496,1420.29297892897,0.000757799551295873,0.955385735891904,6,635.696295441505,0.0196271992990117
"1523","DOUGLAS","UT","TN2015","tnmine","GGR-AMC","killed",NA,"4",9801.15953796116,187936.692321409,868.118233436615,958.995275129969,0.000350733703688957,0.969574072653876,6,635.696295441505,0.0154179906478046
"1524","DOUGLAS","UT","TN2015","tnmine","Pyr-AMC","killed",NA,"4",336.930918470331,143584.742405518,1054.99847515187,1150.57639774185,0.765432300733372,0.0248646849842243,6,635.696295441505,0.000530018691136662
"1525","DOUGLAS2","UT","TN2015","tnmine","Arg-AMC","killed",NA,"4",1476.61825111777,127988.772971976,752.288394704455,761.34148743862,0.121160149594605,0.490622525831338,6,666.040175576948,0.00221701078292863
"1526","DOUGLAS2","UT","TN2015","tnmine","GGR-AMC","live",NA,"3",1207326.12283104,43163.7903970175,71632.6830546711,76769.5459956853,7.26396450002306e-05,0.986114529799857,6,666.040175576948,1.81269263792565
"1527","DOUGLAS2","UT","TN2015","tnmine","Leu-AMC","live",NA,"2",126911.4793059,126746.183720377,2085.62695598217,2169.21171844165,4.36830175078837e-07,0.998920897894135,6,666.040175576948,0.190546282280892
"1528","DOUGLAS2","UT","TN2015","tnmine","Leu-AMC","live",NA,"3",128977.310808131,127659.656068418,1711.88911744155,1780.49575144574,1.8599043953657e-07,0.999295828096603,6,666.040175576948,0.193647944279647
"1529","DOUGLAS2","UT","TN2015","tnmine","GGR-AMC","live",NA,"2",1141336.98079495,68183.3281068386,65631.7982598551,70247.545979985,6.41858146996591e-05,0.986945685443389,6,666.040175576948,1.7136158187549
"1530","DOUGLAS2","UT","TN2015","tnmine","Pyr-AMC","live",NA,"2",-611.762305799333,148265.448402148,1406.7760380237,1485.7424328484,0.686091360121,0.0451433405994072,6,666.040175576948,-0.000918506613012349
"1531","DOUGLAS2","UT","TN2015","tnmine","Pyr-AMC","live",NA,"3",-85.8395982997565,150790.710528475,1555.40436905295,1642.71370060174,0.95863527052674,0.000760848475505355,6,666.040175576948,-0.000128880511187481
"1532","DOUGLAS2","UT","TN2015","tnmine","GGR-AMC","live",NA,"1",1148597.14794138,60405.4479867415,78791.0528340289,84115.5737949421,0.000128790878497651,0.981525198316204,6,666.040175576948,1.72451631306839
"1533","DOUGLAS2","UT","TN2015","tnmine","Arg-AMC","live",NA,"3",39683.1846636879,132933.10671175,1170.79752147072,1181.61536413159,4.51997779517185e-06,0.996530227340339,6,666.040175576948,0.0595807672252097
"1534","DOUGLAS2","UT","TN2015","tnmine","Gly-AMC","live",NA,"1",34063.6440333293,138838.441338244,3070.03643316712,3140.92329663404,0.000375319926910414,0.968531321270146,6,666.040175576948,0.0511435274964038
"1535","DOUGLAS2","UT","TN2015","tnmine","Arg-AMC","live",NA,"1",39110.1377142857,128777.361904762,1138.23284473477,1148.72369180221,4.28025830615544e-06,0.996623438808792,6,666.040175576948,0.0587203882714839
"1536","DOUGLAS2","UT","TN2015","tnmine","Arg-AMC","live",NA,"2",10725.6845115324,137645.909338969,14067.7877375095,14197.7701738746,0.488285179335947,0.126884897227463,6,666.040175576948,0.0161036599665199
"1537","DOUGLAS2","UT","TN2015","tnmine","Gly-AMC","killed",NA,"4",5796.39126425379,144917.28974467,1637.53243324046,1680.18949501535,0.0240196654092407,0.758009180081717,6,666.040175576948,0.0087027652036647
"1538","DOUGLAS2","UT","TN2015","tnmine","Pyr-AMC","live",NA,"1",-1760.30793257315,145597.685984135,1410.59488656774,1487.02146874838,0.280124894391672,0.280226193949397,6,666.040175576948,-0.00264294557163659
"1539","DOUGLAS2","UT","TN2015","tnmine","Leu-AMC","live",NA,"1",122247.414370245,118478.871394759,1151.57369123096,1194.20838408954,4.72174559112364e-08,0.999645178464137,6,666.040175576948,0.183543604204281
"1540","DOUGLAS2","UT","TN2015","tnmine","Gly-AMC","live",NA,"3",32000.0249065454,124764.673621882,2506.87073338828,2571.89091220532,0.000217027482520367,0.976039782370909,6,666.040175576948,0.0480451871823285
"1541","DOUGLAS2","UT","TN2015","tnmine","Pyr-AMC","killed",NA,"4",-743.119751609746,148708.378664648,1050.66096291005,1111.01842564433,0.518417352659064,0.111161701237497,6,666.040175576948,-0.00111572811800133
"1542","DOUGLAS2","UT","TN2015","tnmine","GGR-AMC","killed",NA,"4",8301.81524444552,192885.488761357,703.644460964357,754.103622914482,0.000295361361208566,0.972067060748078,6,666.040175576948,0.0124644361539515
"1543","DOUGLAS2","UT","TN2015","tnmine","Gly-AMC","live",NA,"2",33090.2720251177,136343.121356358,3120.52737535846,3192.58007011219,0.000447654066653601,0.965649365018142,6,666.040175576948,0.0496820961234864
"1544","DOUGLAS2","UT","TN2015","tnmine","Leu-AMC","killed",NA,"4",2650.37039167079,116366.687100645,772.263224744318,803.212881398547,0.0264882114564442,0.746487186693734,6,666.040175576948,0.00397929507686971
"1545","EASTMAN","UT","TN2015","tnmine","Pyr-AMC","live",NA,"3",-7156.77053810331,154786.730314637,3637.03991342826,3834.41559866847,0.120480221431319,0.491871474354861,6,745.131171515151,-0.00960471231333769
"1546","EASTMAN","UT","TN2015","tnmine","Pyr-AMC","live",NA,"2",497.907389211914,137869.768987367,1454.48129776628,1524.05972520018,0.749336404803338,0.0284629707834883,6,745.131171515151,0.000668214414113783
"1547","EASTMAN","UT","TN2015","tnmine","Arg-AMC","killed",NA,"4",-173.411471778087,134849.926290214,712.968969650508,721.532581743114,0.81979554323195,0.0145739884738562,6,745.131171515151,-0.000232726100326029
"1548","EASTMAN","UT","TN2015","tnmine","Leu-AMC","live",NA,"3",39112.1639041548,109391.566583865,1118.19948121165,1162.88863344108,3.98674272988409e-06,0.996741203154926,6,745.131171515151,0.0524903069410235
"1549","EASTMAN","UT","TN2015","tnmine","GGR-AMC","live",NA,"2",15162.6806957042,238097.473368069,762.547741117215,811.976429506907,3.77422639161078e-05,0.989984549086946,6,745.131171515151,0.0203490087052356
"1550","EASTMAN","UT","TN2015","tnmine","Gly-AMC","killed",NA,"4",7266.49139401003,128430.229886808,652.781947221409,670.301903488857,0.000370606431460503,0.968728493132584,6,745.131171515151,0.00975196270374025
"1551","EASTMAN","UT","TN2015","tnmine","Arg-AMC","live",NA,"1",13003.6997142857,137962.311904762,496.078158965037,500.650404550176,1.25858339732532e-05,0.994212307150021,6,745.131171515151,0.0174515578080621
"1552","EASTMAN","UT","TN2015","tnmine","GGR-AMC","live",NA,"3",15737.9378696886,238032.448446868,1271.92118323072,1359.39073031289,0.000245201082067715,0.974538514019116,6,745.131171515151,0.0211210300566101
"1553","EASTMAN","UT","TN2015","tnmine","Gly-AMC","live",NA,"1",25154.9522607679,123868.138646463,1777.30103332288,1803.60138865858,0.000144671974792062,0.980422896879297,6,745.131171515151,0.0337590926569583
"1554","EASTMAN","UT","TN2015","tnmine","Pyr-AMC","killed",NA,"4",-4272.14878122179,146101.6039031,2164.3687404522,2288.18429293171,0.11964023843238,0.493420881474138,6,745.131171515151,-0.00573341841616261
"1555","EASTMAN","UT","TN2015","tnmine","Leu-AMC","live",NA,"1",36376.2008156808,111844.190962009,807.775149929939,831.055869575857,1.45417773055027e-06,0.998031431597292,6,745.131171515151,0.0488185197536608
"1556","EASTMAN","UT","TN2015","tnmine","Leu-AMC","live",NA,"2",39548.3927203538,111347.854662581,1524.68867016499,1575.81899276432,1.31241002885322e-05,0.994089960965189,6,745.131171515151,0.0530757458984517
"1557","EASTMAN","UT","TN2015","tnmine","Pyr-AMC","live",NA,"1",-2447.25760952828,131946.557159554,2211.21131577659,2316.45225051866,0.330478349792408,0.234434383191184,6,745.131171515151,-0.00328433127358237
"1558","EASTMAN","UT","TN2015","tnmine","Arg-AMC","live",NA,"2",11226.4225714285,133824.486190476,1147.35289294991,1157.92779753819,0.000611394572293476,0.959895313843011,6,745.131171515151,0.0150663708627311
"1559","EASTMAN","UT","TN2015","tnmine","Arg-AMC","live",NA,"3",12190.8981475667,140974.869604396,697.902396965234,704.350820526581,6.30605134291184e-05,0.987060375208827,6,745.131171515151,0.0163607410528507
"1560","EASTMAN","UT","TN2015","tnmine","GGR-AMC","killed",NA,"4",565.33584392007,219738.72380974,730.051754703028,781.663140517471,0.481933190539978,0.130370679247208,6,745.131171515151,0.000758706474150738
"1561","EASTMAN","UT","TN2015","tnmine","Gly-AMC","live",NA,"3",26150.4173665959,143492.123475246,1271.11641129189,1303.99904703362,3.29737279805331e-05,0.990637578441781,6,745.131171515151,0.0350950522086221
"1562","EASTMAN","UT","TN2015","tnmine","Leu-AMC","killed",NA,"4",1112.91347461802,104276.954283391,425.641234905758,443.078237317581,0.0591289219058915,0.630877983012027,6,745.131171515151,0.00149358061662488
"1563","EASTMAN","UT","TN2015","tnmine","GGR-AMC","live",NA,"1",15273.2933827952,233850.087658913,1875.96799995562,1992.30130676351,0.00123839128852753,0.94308876302264,6,745.131171515151,0.0204974559737428
"1564","EASTMAN","UT","TN2015","tnmine","Gly-AMC","live",NA,"2",25466.1965507162,125598.062931891,1877.39510727937,1913.89290724383,0.000170979444938738,0.978723355680468,6,745.131171515151,0.0341767966825668
"1565","EBFISH","UT","TN2015","tnmine","Leu-AMC","live",NA,"1",254907.200059635,111007.95994782,3834.3259489216,3977.65331718165,3.06707318840275e-07,0.999095765731555,6,650.997858007744,0.391563807659414
"1566","EBFISH","UT","TN2015","tnmine","GGR-AMC","live",NA,"1",46188.322983871,200576.400342742,1805.56318848689,1950.46329641811,1.38695302466219e-05,0.993924606261065,6,650.997858007744,0.0709500383384081
"1567","EBFISH","UT","TN2015","tnmine","GGR-AMC","killed",NA,"4",4556.7692582929,190065.692281774,755.905149983223,827.10964607565,0.00381628925074221,0.900841713718817,6,650.997858007744,0.00699966858913796
